公司名,股票代码,财报标题,发布时间,PDF链接,stock_type
美盈森,2303,美盈森：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219582401.PDF,szb
合众思壮,2383,合众思壮：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219581751.PDF,szb
ST天顺,2800,ST天顺：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219583611.PDF,szb
大为股份,2213,大为股份：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219581355.PDF,szb
润贝航科,1316,润贝航科：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219582664.PDF,szb
索菲亚,2572,索菲亚：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219581061.PDF,szb
恒天海龙,677,恒天海龙：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219579312.PDF,szb
飞龙股份,2536,飞龙股份：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219580514.PDF,szb
华映科技,536,华映科技：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219582803.PDF,szb
怡 亚 通,2183,怡 亚 通：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219584507.PDF,szb
新天药业,2873,新天药业：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219583378.PDF,szb
理工能科,2322,理工能科：2023年年度报告,2024-04-11 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-12/1219584541.PDF,szb
克明食品,2661,财信证券股份有限公司关于陈克明食品股份有限公司向特定对象发行股票之发行保荐书（注册稿）（更新2023年报数据,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219565070.PDF,szb
华明装备,2270,华明装备：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219567826.PDF,szb
新兴铸管,778,新兴铸管：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219568469.PDF,szb
坚朗五金,2791,招商证券股份有限公司关于广东坚朗五金制品股份有限公司向特定对象发行股票之证券发行保荐书（注册稿）（2023年年报更新版,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219567900.PDF,szb
太阳电缆,2300,太阳电缆：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219567842.PDF,szb
宝鼎科技,2552,宝鼎科技：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219567586.PDF,szb
许继电气,400,许继电气：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219568199.PDF,szb
凌霄泵业,2884,凌霄泵业：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219568186.PDF,szb
深科技,21,深科技：2023年年度报告,2024-04-10 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-11/1219568873.PDF,szb
穗恒运Ａ,531,穗恒运Ａ：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553818.PDF,szb
莱茵生物,2166,莱茵生物：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553198.PDF,szb
先锋电子,2767,先锋电子：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552353.PDF,szb
中化岩土,2542,中化岩土：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553630.PDF,szb
星帅尔,2860,星帅尔：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551289.PDF,szb
西安饮食,721,西安饮食：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219555074.PDF,szb
永泰运,1228,永泰运：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552947.PDF,szb
永泰运,1228,永泰运：永泰运化工物流股份有限公司2023年半年度报告（更正后）,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552970.PDF,szb
新疆交建,2941,新疆交建：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219550616.PDF,szb
湘佳股份,2982,湘佳股份：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219550513.PDF,szb
粤 传 媒,2181,粤 传 媒：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551411.PDF,szb
佛慈制药,2644,佛慈制药：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552390.PDF,szb
太阳纸业,2078,太阳纸业：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219554051.PDF,szb
万马股份,2276,万马股份：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219554452.PDF,szb
康冠科技,1308,康冠科技：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553613.PDF,szb
青龙管业,2457,青龙管业：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552917.PDF,szb
青岛食品,1219,青岛食品：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219552669.PDF,szb
宁波银行,2142,宁波银行：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551816.PDF,szb
新兴装备,2933,新兴装备：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553943.PDF,szb
富春环保,2479,富春环保：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219550881.PDF,szb
榕基软件,2474,榕基软件：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551083.PDF,szb
嘉欣丝绸,2404,嘉欣丝绸：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551989.PDF,szb
华天酒店,428,华天酒店：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551583.PDF,szb
华森制药,2907,华森制药：2023年年度报告,2024-04-09 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-10/1219550596.PDF,szb
正虹科技,702,正虹科技：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219537739.PDF,szb
英威腾,2334,英威腾：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538655.PDF,szb
金达威,2626,金达威：2020年年度报告全文（更新后）,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538643.PDF,szb
合金投资,633,合金投资：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219534603.PDF,szb
华数传媒,156,华数传媒：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538455.PDF,szb
宝新能源,690,宝新能源：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538438.PDF,szb
ST升达,2259,ST升达：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219539028.PDF,szb
伟星新材,2372,伟星新材：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219540563.PDF,szb
华纬科技,1380,华纬科技：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219539904.PDF,szb
天山铝业,2532,天山铝业：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219534481.PDF,szb
盐 田 港,88,盐 田 港：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219536599.PDF,szb
金达威,2626,金达威：2021年年度报告全文（更新后）,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538637.PDF,szb
金达威,2626,金达威：2022年年度报告全文（更新后）,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538639.PDF,szb
桂发祥,2820,桂发祥：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219539088.PDF,szb
小熊电器,2959,小熊电器：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538007.PDF,szb
创元科技,551,创元科技：2023年年度报告,2024-04-08 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-09/1219538038.PDF,szb
新筑股份,2480,新筑股份：2023年年度报告,2024-04-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-08/1219515442.PDF,szb
国药一致,28,国药一致：2023年年度报告,2024-04-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-08/1219517723.PDF,szb
深圳机场,89,深圳机场：2023年年度报告,2024-04-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-08/1219519100.PDF,szb
中交地产,736,中交地产：2023年年度报告,2024-04-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-08/1219517434.PDF,szb
中工国际,2051,中工国际：2023年年度报告,2024-04-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-08/1219518949.PDF,szb
津滨发展,897,津滨发展：2023年年度报告 (更正后),2024-05-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-08/1219997738.PDF,szb
新亚制程,2388,新亚制程：2022年年度报告全文（更正后）,2024-05-06 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-07/1219984863.PDF,szb
国机精工,2046,国机精工：光大证券股份有限公司关于国机精工集团股份有限公司向特定对象发行A股股票之发行保荐书（2023年年报财务数据更新版,2024-05-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-06/1219953659.PDF,szb
祖名股份,3030,祖名股份：2023年年度报告（更正后）,2024-05-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-06/1219955361.PDF,szb
国机精工,2046,国机精工：光大证券股份有限公司关于国机精工集团股份有限公司向特定对象发行A股股票之上市保荐书（2023年年报财务数据更新版,2024-05-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-06/1219953656.PDF,szb
清新环境,2573,华泰联合证券有限责任公司关于北京清新环境技术股份有限公司向特定对象发行股票并在主板上市之上市保荐书（2023年年度报告更新版,2024-05-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-17/1220075732.PDF,szb
清新环境,2573,华泰联合证券有限责任公司关于北京清新环境技术股份有限公司向特定对象发行股票并在主板上市之发行保荐书（2023年年度报告更新版,2024-05-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-17/1220075733.PDF,szb
湖南投资,548,湖南投资：湖南投资集团股份有限公司2023年年度报告（更正后）,2024-05-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-17/1220073736.PDF,szb
吉电股份,875,吉电股份：国信证券股份有限公司关于吉林电力股份有限公司主板向特定对象发行股票的发行保荐书（2023年年报更新版,2024-05-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-16/1220063483.PDF,szb
北玻股份,2613,华泰联合证券有限责任公司关于洛阳北方玻璃技术股份有限公司2023年度向特定对象发行股票并在主板上市之发行保荐书（更新2023年年报及,2024-05-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-16/1220060617.PDF,szb
北玻股份,2613,华泰联合证券有限责任公司关于洛阳北方玻璃技术股份有限公司向特定对象发行股票并在主板上市之上市保荐书（更新2023年年报及,2024-05-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-16/1220060611.PDF,szb
光华科技,2741,东方证券承销保荐有限公司关于广东光华科技股份有限公司向特定对象发行股票之证券发行保荐书（注册稿）（2023年年报更新稿,2024-05-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-16/1220063618.PDF,szb
华西股份,936,华西股份：2022年度报告全文（更新后）,2024-05-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-14/1220040551.PDF,szb
华西股份,936,华西股份：2023年半年度报告全文(更新后),2024-05-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-05-14/1220040552.PDF,szb
福晶科技,2222,福晶科技：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692680.PDF,szb
思源电气,2028,思源电气：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219702367.PDF,szb
华林证券,2945,华林证券：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219703406.PDF,szb
中锐股份,2374,中锐股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219708026.PDF,szb
锌业股份,751,锌业股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692630.PDF,szb
华峰化学,2064,华峰化学：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219702302.PDF,szb
德尔未来,2631,德尔未来：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219691321.PDF,szb
红 宝 丽,2165,红 宝 丽：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692141.PDF,szb
万润股份,2643,万润股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692470.PDF,szb
金洲管道,2443,金洲管道：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219693428.PDF,szb
天融信,2212,天融信：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219700501.PDF,szb
惠程科技,2168,惠程科技：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705872.PDF,szb
联诚精密,2921,联诚精密：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219701864.PDF,szb
青岛金王,2094,青岛金王：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219696288.PDF,szb
蒙娜丽莎,2918,蒙娜丽莎：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219696427.PDF,szb
恒逸石化,703,恒逸石化：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219706490.PDF,szb
海鸥住工,2084,海鸥住工：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219699254.PDF,szb
漳州发展,753,漳州发展：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219699967.PDF,szb
兄弟科技,2562,兄弟科技：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219702883.PDF,szb
国轩高科,2074,国轩高科：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219700973.PDF,szb
东鹏控股,3012,东鹏控股：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219699128.PDF,szb
东莞控股,828,东莞控股：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219697692.PDF,szb
恒基达鑫,2492,恒基达鑫：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219704165.PDF,szb
祖名股份,3030,祖名股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219706905.PDF,szb
浪潮信息,977,浪潮信息：2023年年度报告（更新前）,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219703600.PDF,szb
南极电商,2127,南极电商：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219700229.PDF,szb
双塔食品,2481,双塔食品：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219699565.PDF,szb
华英农业,2321,华英农业：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219690595.PDF,szb
赛隆药业,2898,赛隆药业：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219698018.PDF,szb
ST同洲,2052,ST同洲：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705257.PDF,szb
箭牌家居,1322,箭牌家居：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219694626.PDF,szb
圣阳股份,2580,圣阳股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219696432.PDF,szb
劲嘉股份,2191,劲嘉股份：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219701083.PDF,szb
海思科,2653,海思科：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219691879.PDF,szb
ST数源,909,ST数源：2021年年度报告（更正后）,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705754.PDF,szb
ST数源,909,ST数源：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705766.PDF,szb
誉衡药业,2437,誉衡药业：2023年年度报告,2024-04-19 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692592.PDF,szb
